,0
0,0.152690887451
1,0.0526430606842
2,0.0526351928711
3,0.0526268482208
4,0.0776228904724
5,0.0601019859314
6,0.0501251220703
7,0.0500998497009
8,0.0501260757446
9,0.0501251220703
10,0.0500841140747
11,0.0751512050629
12,0.0701508522034
13,0.075129032135
14,0.0450930595398
15,0.070102930069
16,0.0501399040222
17,0.050096988678
18,0.0750970840454
19,0.0700860023499
20,0.0500650405884
21,0.0501039028168
22,0.0625951290131
23,0.0525832176208
24,0.0526578426361
25,0.0526690483093
26,0.0526540279388
27,0.0651609897614
28,0.0701479911804
29,0.0500938892365
30,0.0751330852509
31,0.0701501369476
32,0.0500898361206
33,0.0751428604126
34,0.0701310634613
35,0.0501182079315
36,0.075131893158
37,0.0701649188995
38,0.0751221179962
39,0.0451548099518
40,0.0701520442963
41,0.0751531124115
42,0.0451340675354
43,0.070170879364
44,0.0751860141754
45,0.045184135437
46,0.0577211380005
47,0.0476868152618
48,0.0726819038391
49,0.0801680088043
50,0.0502371788025
51,0.0764210224152
52,0.0714790821075
53,0.0514659881592
54,0.0764601230621
55,0.0714800357819
56,0.0514659881592
57,0.0514841079712
58,0.0514512062073
59,0.0514378547668
60,0.0514528751373
61,0.0514531135559
62,0.0514249801636
63,0.0639481544495
64,0.0789358615875
65,0.0489730834961
66,0.0489320755005
67,0.111468076706
68,0.0514588356018
69,0.0764679908752
70,0.0577001571655
71,0.0727288722992
72,0.0876870155334
73,0.0726799964905
74,0.0889451503754
75,0.0864679813385
76,0.0726640224457
77,0.11022901535
78,0.0852000713348
79,0.105244159698
80,0.070240020752
81,0.0839829444885
82,0.0789601802826
83,0.131477832794
84,0.111505031586
85,0.101483821869
86,0.11149597168
87,0.0902490615845
88,0.0864870548248
89,0.0714709758759
90,0.136535167694
91,0.0815379619598
92,0.0865230560303
93,0.0827529430389
94,0.115243911743
95,0.070240020752
96,0.131520032883
97,0.111521959305
98,0.080237865448
99,0.0840229988098
100,0.0890061855316
101,0.111518859863
102,0.0777440071106
103,0.0840380191803
104,0.0853879451752
105,0.081561088562
106,0.111560106277
107,0.0777878761292
108,0.0853641033173
109,0.0815708637238
110,0.0878090858459
111,0.080363035202
112,0.100389003754
113,0.0853710174561
114,0.070326089859
115,0.11154794693
116,0.0878279209137
117,0.0827660560608
118,0.0778648853302
119,0.0828170776367
120,0.112819194794
121,0.0865678787231
122,0.100336074829
123,0.0853288173676
124,0.0916209220886
125,0.0778050422668
126,0.0852339267731
127,0.0816130638123
128,0.111595153809
129,0.101580858231
130,0.111585140228
131,0.086639881134
132,0.0715899467468
133,0.087874174118
134,0.0815908908844
135,0.101561069489
136,0.111624002457
137,0.0866129398346
138,0.0841479301453
139,0.080363035202
140,0.0903549194336
141,0.111617088318
142,0.0866568088531
143,0.106631040573
144,0.0966382026672
145,0.0816278457642
146,0.0866560935974
147,0.0716371536255
148,0.084086894989
149,0.0791530609131
150,0.136610984802
151,0.151637077332
152,0.0841379165649
153,0.0790739059448
154,0.0853960514069
155,0.0816068649292
156,0.105299949646
157,0.0740871429443
158,0.0891199111938
159,0.11162686348
160,0.101613998413
161,0.111623048782
162,0.0866749286652
163,0.106650829315
164,0.0966410636902
165,0.147901058197
166,0.0853760242462
167,0.0703830718994
168,0.112890958786
169,0.089152097702
170,0.0854160785675
171,0.0704259872437
172,0.0879440307617
173,0.0854630470276
174,0.0829329490662
175,0.077938079834
176,0.110393047333
177,0.0779559612274
178,0.0842709541321
179,0.0979578495026
180,0.110452890396
181,0.0754520893097
182,0.070485830307
183,0.0754659175873
184,0.0704760551453
185,0.0755078792572
186,0.0704698562622
187,0.0754361152649
188,0.0704751014709
189,0.0754489898682
190,0.0704460144043
191,0.075432062149
192,0.0704460144043
193,0.0754389762878
194,0.0704751014709
195,0.057981967926
196,0.0479538440704
197,0.047947883606
198,0.0729911327362
199,0.0529890060425
200,0.0530099868774
201,0.0780000686646
202,0.0480201244354
203,0.0479891300201
204,0.0480167865753
205,0.0479519367218
206,0.0480029582977
207,0.0479669570923
208,0.072998046875
209,0.0529818534851
210,0.0779819488525
211,0.0479960441589
212,0.0479819774628
213,0.0480279922485
214,0.0480010509491
215,0.0729999542236
216,0.0530240535736
217,0.0530211925507
218,0.0580198764801
219,0.0480210781097
220,0.0480229854584
221,0.0480201244354
222,0.0480208396912
223,0.0479919910431
224,0.0479419231415
225,0.0480060577393
226,0.0480160713196
227,0.0742719173431
228,0.0792870521545
229,0.0492830276489
230,0.0492861270905
231,0.074245929718
232,0.0792880058289
233,0.0492811203003
234,0.049252986908
235,0.0492768287659
236,0.0493359565735
237,0.0493009090424
238,0.0743029117584
239,0.0792400836945
240,0.0492749214172
241,0.0867829322815
242,0.0717639923096
243,0.051736831665
244,0.0518119335175
245,0.0517220497131
246,0.0518169403076
247,0.0517570972443
248,0.0517838001251
249,0.0517318248749
250,0.0517120361328
251,0.0517179965973
252,0.051794052124
253,0.0768179893494
254,0.0717079639435
255,0.0767970085144
256,0.0717890262604
257,0.0517239570618
258,0.0517780780792
259,0.0767719745636
260,0.0792560577393
261,0.111774921417
262,0.0518131256104
263,0.0518250465393
264,0.0768249034882
265,0.0468320846558
266,0.0468420982361
267,0.0468411445618
268,0.0718319416046
269,0.0518560409546
270,0.0768530368805
271,0.0718259811401
272,0.0518279075623
273,0.0518178939819
274,0.0518090724945
275,0.0518100261688
276,0.0781111717224
277,0.0830779075623
278,0.0780110359192
279,0.110611200333
280,0.131814956665
281,0.0868680477142
282,0.081836938858
283,0.101768016815
284,0.113042116165
285,0.089371919632
286,0.0843360424042
287,0.0793309211731
288,0.0855739116669
289,0.0818901062012
290,0.1018409729
291,0.0881741046906
292,0.0843691825867
293,0.0881929397583
294,0.121876955032
295,0.0856111049652
296,0.070613861084
297,0.11313700676
298,0.0881078243256
299,0.0855898857117
300,0.108177185059
301,0.110637903214
302,0.113142967224
303,0.0781939029694
304,0.110616922379
305,0.0856201648712
306,0.0830760002136
307,0.0781240463257
308,0.121843099594
309,0.111882925034
310,0.0768740177155
311,0.0818729400635
312,0.0768709182739
313,0.0819001197815
314,0.0868887901306
315,0.0718948841095
316,0.0869009494781
317,0.0718939304352
318,0.086895942688
319,0.0718851089478
320,0.0819141864777
321,0.0806460380554
322,0.100633144379
323,0.0780918598175
324,0.0831580162048
325,0.0781300067902
326,0.0819120407104
327,0.0769488811493
328,0.0831429958344
329,0.088171005249
330,0.0981500148773
331,0.0806751251221
332,0.0756368637085
333,0.0806698799133
334,0.0857040882111
335,0.108205795288
336,0.0744330883026
337,0.0906980037689
338,0.0894498825073
339,0.085608959198
340,0.0706701278687
341,0.111962795258
342,0.0894451141357
343,0.0857050418854
344,0.0706758499146
345,0.110716104507
346,0.0857012271881
347,0.0706388950348
348,0.110676050186
349,0.083233833313
350,0.0781910419464
351,0.0744559764862
352,0.0869760513306
353,0.0857489109039
354,0.0831699371338
355,0.0782098770142
356,0.0832118988037
357,0.0907230377197
358,0.11323094368
359,0.110723018646
360,0.140751123428
361,0.113245010376
362,0.0782060623169
363,0.110685825348
364,0.0882170200348
365,0.0832269191742
366,0.0882608890533
367,0.0832409858704
368,0.0782668590546
369,0.0832569599152
370,0.0782220363617
371,0.0832641124725
372,0.0882520675659
373,0.0731890201569
374,0.0882740020752
375,0.108273029327
376,0.0732800960541
377,0.0895159244537
378,0.0782830715179
379,0.10327911377
380,0.0795488357544
381,0.13204908371
382,0.0770261287689
383,0.0820398330688
384,0.087033033371
385,0.0970320701599
386,0.107043981552
387,0.0832951068878
388,0.0894978046417
389,0.112024068832
390,0.0695459842682
391,0.0495429039001
392,0.0495369434357
393,0.0495450496674
394,0.0495510101318
395,0.0495431423187
396,0.0495388507843
397,0.0495660305023
398,0.0620810985565
399,0.0520939826965
400,0.0520889759064
401,0.0520458221436
402,0.0520560741425
403,0.0770390033722
404,0.0720641613007
405,0.052060842514
406,0.0770440101624
407,0.0720610618591
408,0.0770199298859
409,0.0470590591431
410,0.0721080303192
411,0.0770301818848
412,0.0470759868622
413,0.0720999240875
414,0.0770659446716
415,0.0470750331879
416,0.0720748901367
417,0.0645759105682
418,0.0671169757843
419,0.0720601081848
420,0.0520708560944
421,0.0520560741425
422,0.0770671367645
423,0.0720961093903
424,0.0521178245544
425,0.0770978927612
426,0.0720860958099
427,0.0770988464355
428,0.0721080303192
429,0.0771291255951
430,0.0721280574799
431,0.0520579814911
432,0.0521399974823
