0,0.47594499588
1,0.0525569915771
2,0.0527360439301
3,0.0528969764709
4,0.0623679161072
5,0.0629570484161
6,0.0540750026703
7,0.0654029846191
8,0.0455920696259
9,0.0448341369629
10,0.0652501583099
11,0.0454838275909
12,0.0549399852753
13,0.0550909042358
14,0.0452861785889
15,0.0547699928284
16,0.0549318790436
17,0.07275390625
18,0.052953004837
19,0.0559480190277
20,0.0461239814758
21,0.0574929714203
22,0.0476429462433
23,0.0477821826935
24,0.0573451519012
25,0.0474619865417
26,0.0578548908234
27,0.0489821434021
28,0.0603210926056
29,0.0746719837189
30,0.0548288822174
31,0.0560140609741
32,0.0461821556091
33,0.0574779510498
34,0.0476150512695
35,0.0477910041809
36,0.0554339885712
37,0.0447180271149
38,0.0549077987671
39,0.0652959346771
40,0.0575640201569
41,0.0578920841217
42,0.0564978122711
43,0.0466408729553
44,0.0580298900604
45,0.0472660064697
46,0.0474631786346
47,0.0550379753113
48,0.0452928543091
49,0.0454571247101
50,0.0549430847168
51,0.0550730228424
52,0.0555109977722
53,0.0447850227356
54,0.0549099445343
55,0.0652980804443
56,0.0454499721527
57,0.0549700260162
58,0.0551578998566
59,0.079715013504
60,0.0499057769775
61,0.0500738620758
62,0.0577199459076
63,0.0571830272675
64,0.0529110431671
65,0.054025888443
66,0.0635249614716
67,0.0537090301514
68,0.0640909671783
69,0.0542941093445
70,0.0535938739777
71,0.0639429092407
72,0.0541369915009
73,0.0412859916687
74,0.0477828979492
75,0.0479300022125
76,0.04807305336
77,0.0473589897156
78,0.0289471149445
79,0.0491778850555
80,0.049299955368
81,0.0486490726471
82,0.0487599372864
83,0.0489180088043
84,0.0491168498993
85,0.049332857132
86,0.0486340522766
87,0.0487430095673
88,0.0628371238708
89,0.0530188083649
90,0.033707857132
91,0.053915977478
92,0.0540449619293
93,0.054211139679
94,0.0535199642181
95,0.0536978244781
96,0.0538890361786
97,0.054074048996
98,0.05428814888
99,0.0544288158417
100,0.0536868572235
101,0.0538370609283
102,0.0539860725403
103,0.054172039032
104,0.0543968677521
105,0.0536420345306
106,0.053848028183
107,0.0540311336517
108,0.0541830062866
109,0.0543007850647
110,0.0536289215088
111,0.0537528991699
112,0.0539510250092
113,0.0541450977325
114,0.0543639659882
115,0.0536530017853
116,0.0602428913116
117,0.0504329204559
118,0.049751996994
119,0.0499448776245
120,0.0501098632812
121,0.0503079891205
122,0.0504519939423
123,0.050644159317
124,0.050833940506
125,0.0501220226288
126,0.0502400398254
127,0.0504350662231
128,0.0506331920624
129,0.0498728752136
