,0
0,0.133960008621
1,0.0902519226074
2,0.0752420425415
3,0.0802421569824
4,0.110226869583
5,0.0864288806915
6,0.0714190006256
7,0.0876858234406
8,0.107683897018
9,0.0726900100708
10,0.087709903717
11,0.107733011246
12,0.0976600646973
13,0.107699871063
14,0.0827040672302
15,0.112691879272
16,0.115247011185
17,0.0701990127563
18,0.0901958942413
19,0.105199098587
20,0.0814509391785
21,0.0889918804169
22,0.0852370262146
23,0.0714309215546
24,0.112730979919
25,0.0877110958099
26,0.107755899429
27,0.0976850986481
28,0.107724905014
29,0.107755899429
30,0.105205059052
31,0.0702788829803
32,0.0902740955353
33,0.0852539539337
34,0.0702149868011
35,0.112743139267
36,0.112723827362
37,0.0877449512482
38,0.107784032822
39,0.0977189540863
40,0.107757091522
41,0.106566905975
42,0.0827701091766
43,0.102733135223
44,0.11275601387
45,0.111518144608
46,0.114006996155
47,0.0915589332581
48,0.0890619754791
49,0.0865199565887
50,0.109023094177
51,0.074038028717
52,0.0890130996704
53,0.111546039581
54,0.089024066925
55,0.111571073532
56,0.114058971405
57,0.0790030956268
58,0.130285024643
59,0.08656001091
60,0.109073162079
61,0.0865998268127
62,0.0803120136261
63,0.101567029953
64,0.0890598297119
65,0.0678489208221
66,0.0865571498871
67,0.0715448856354
68,0.0515420436859
69,0.0765550136566
70,0.0715680122375
71,0.0766069889069
72,0.071594953537
73,0.0603070259094
74,0.0753228664398
75,0.0703148841858
76,0.0503351688385
77,0.0503551959991
78,0.0753409862518
79,0.0703220367432
80,0.0503301620483
81,0.0503790378571
82,0.0753479003906
83,0.0703690052032
84,0.0503220558167
85,0.0503330230713
86,0.0753729343414
87,0.0703558921814
88,0.0503489971161
89,0.050341129303
90,0.0753619670868
91,0.0704400539398
92,0.0503480434418
93,0.0503590106964
94,0.0766079425812
95,0.0716071128845
96,0.0516531467438
97,0.0515930652618
98,0.0765998363495
99,0.0466279983521
