,0
0,0.0252339839935
1,0.0139310359955
2,0.0227010250092
3,0.0189599990845
4,0.0165059566498
5,0.0127041339874
6,0.0252201557159
7,0.0114750862122
8,0.0177948474884
9,0.0140218734741
10,0.0239670276642
11,0.0202009677887
12,0.0164659023285
13,0.0114939212799
14,0.0164589881897
15,0.0127439498901
16,0.0190069675446
17,0.01393699646
18,0.103949069977
19,0.0539619922638
20,0.0240669250488
21,0.0214359760284
22,0.0164420604706
23,0.0126760005951
24,0.0177140235901
25,0.0140669345856
26,0.0202269554138
27,0.0152189731598
28,0.0115389823914
29,0.017657995224
30,0.0152671337128
31,0.0114867687225
32,0.0189468860626
33,0.0165109634399
34,0.0715129375458
35,0.0515038967133
36,0.0176711082458
37,0.011500120163
38,0.0152080059052
39,0.0116410255432
40,0.0277950763702
41,0.0116059780121
42,0.052759885788
43,0.0189850330353
44,0.0139639377594
45,0.020318031311
46,0.0151469707489
47,0.0452659130096
48,0.0953230857849
49,0.015193939209
50,0.0139508247375
51,0.0202670097351
52,0.0189590454102
53,0.0153908729553
54,0.0127561092377
55,0.0191009044647
56,0.01402592659
57,0.0190041065216
58,0.0165231227875
59,0.0139720439911
60,0.0214521884918
61,0.0514800548553
62,0.0514979362488
63,0.0252480506897
64,0.0164790153503
65,0.0190200805664
66,0.0152249336243
67,0.0117139816284
68,0.0177080631256
69,0.0126860141754
70,0.0190160274506
71,0.0152080059052
72,0.0104417800903
73,0.0164527893066
74,0.0139989852905
75,0.0540089607239
76,0.0277359485626
77,0.0477869510651
78,0.0151870250702
79,0.011479139328
80,0.0203490257263
81,0.0164940357208
82,0.0128197669983
83,0.0189759731293
84,0.0153489112854
85,0.011559009552
86,0.0177319049835
87,0.016587972641
88,0.0127689838409
89,0.0190589427948
90,0.0177938938141
91,0.0139980316162
92,0.0203471183777
93,0.0164670944214
94,0.012727022171
95,0.0189821720123
96,0.0152730941772
97,0.102785825729
98,0.0189890861511
99,0.017765045166
100,0.0128180980682
101,0.0189940929413
102,0.015200138092
103,0.0115251541138
104,0.0189611911774
105,0.0152530670166
106,0.0114731788635
107,0.0227718353271
108,0.0202889442444
109,0.019122838974
110,0.0140378475189
111,0.0202479362488
112,0.0164849758148
113,0.020222902298
114,0.0177869796753
115,0.0477819442749
116,0.047746181488
117,0.0152788162231
118,0.011433839798
119,0.0179409980774
120,0.0164940357208
121,0.0127139091492
122,0.0189960002899
123,0.0139939785004
124,0.02024102211
125,0.0164859294891
126,0.071506023407
127,0.0515279769897
128,0.0240049362183
129,0.020192861557
130,0.0177938938141
131,0.0166079998016
132,0.0127990245819
133,0.0190029144287
134,0.0164608955383
135,0.0140659809113
136,0.0189859867096
137,0.0164971351624
138,0.0127279758453
139,0.0202059745789
140,0.0165030956268
141,0.0128619670868
142,0.0190348625183
143,0.0164828300476
144,0.0128810405731
145,0.0202939510345
146,0.100256919861
147,0.0164251327515
